Opmode; comp.;tech_ID;MITRE_ID;tech_name;tactic;platforms;CVSS_Exp;Impact;Detectability;Risk;Rating;Mitigations
Mode 1;DP-CC2;IT-Tech-343;T1137.003;Outlook Forms;persistence; ['Windows', 'Office 365'];1,338161748;0,5131397692083901;1;0,6866640105322159;Low;['Update Software', 'Behavior Prevention on Endpoint'];
Mode 1;DP-CC2;IT-Tech-344;T1137.005;Outlook Rules;persistence; ['Windows', 'Office 365'];1,338161748;0,5131397692083901;1;0,6866640105322159;Low;['Update Software', 'Behavior Prevention on Endpoint'];
Mode 1;DP-CC2;IT-Tech-345;T1137.006;Add-ins;persistence; ['Windows', 'Office 365'];1,83457659;0,5131397692083901;1;0,9413942079877153;Low;['Behavior Prevention on Endpoint'];
Mode 1;DP-CC2;IT-Tech-346;T1137.002;Office Test;persistence; ['Windows', 'Office 365'];1,83457659;0,5131397692083901;1;0,9413942079877153;Low;['Software Configuration', 'Behavior Prevention on Endpoint'];
Mode 1;DP-CC2;IT-Tech-347;T1531;Account Access Removal;impact; ['Linux', 'macOS', 'Windows'];1,83457659;2,466257240341249;1;4,524537798048058;Low;[];
Mode 1;DP-CC2;IT-Tech-348;T1539;Steal Web Session Cookie;credential-access; ['Linux', 'macOS', 'Windows', 'Office 365', 'SaaS'];1,83457659;0,9092698666840178;1;1,66812521141092;Low;['Software Configuration', 'Multi-factor Authentication', 'User Training'];
Mode 1;DP-CC2;IT-Tech-349;T1529;System Shutdown/Reboot;impact; ['Linux', 'macOS', 'Windows'];1,83457659;3,375527107025267;1;6,192663009458979;Medium;[];
Mode 1;DP-CC2;IT-Tech-350;T1518;Software Discovery;discovery; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];2,068068156;1,2718567630252666;1;2,630286470605792;Low;[];
Mode 1;DP-CC2;IT-Tech-351;T1534;Internal Spearphishing;lateral-movement; ['Windows', 'macOS', 'Linux', 'Office 365', 'SaaS'];1,338161748;3,375527107025267;1;4,517001253958314;Low;[];
Mode 1;DP-CC2;IT-Tech-352;T1505;Server Software Component;persistence; ['Windows', 'Linux', 'macOS'];1,234707705;0,5131397692083901;1;0,633577626783521;Low;['Disable or Remove Feature or Program', 'Audit', 'Code Signing', 'Privileged Account Management', 'User Account Management'];
Mode 1;DP-CC2;IT-Tech-353;T1499;Endpoint Denial of Service;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Filter Network Traffic'];
Mode 1;DP-CC2;IT-Tech-354;T1497;Virtualization/Sandbox Evasion;defense-evasion; ['Windows', 'macOS', 'Linux'];2,515145325;1,886581246549639;1;4,745026002491997;Low;[];
Mode 1;DP-CC2;IT-Tech-355;T1497;Virtualization/Sandbox Evasion;discovery; ['Windows', 'macOS', 'Linux'];2,515145325;1,2718567630252666;1;3,1989045915926324;Low;[];
Mode 1;DP-CC2;IT-Tech-356;T1498;Network Denial of Service;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure AD', 'SaaS', 'Azure', 'Office 365'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Filter Network Traffic'];
Mode 1;DP-CC2;IT-Tech-357;T1496;Resource Hijacking;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure'];2,83525473;0,0;1;0,0;Low;[];
Mode 1;DP-CC2;IT-Tech-358;T1495;Firmware Corruption;impact; ['Linux', 'macOS', 'Windows'];0,798928515;3,375527107025267;1;2,6968048589579423;Low;['Update Software', 'Privileged Account Management', 'Boot Integrity'];
Mode 1;DP-CC2;IT-Tech-359;T1491;Defacement;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure'];3,887042775;0,9092698666840178;1;3,5343708658193242;Low;['Data Backup'];
Mode 1;DP-CC2;IT-Tech-360;T1490;Inhibit System Recovery;impact; ['Windows', 'macOS', 'Linux'];1,83457659;2,971684530841249;1;5,451782873146488;Low;['Operating System Configuration', 'Data Backup'];
Mode 1;DP-CC2;IT-Tech-361;T1489;Service Stop;impact; ['Windows', 'Linux', 'macOS'];1,83457659;3,375527107025267;1;6,192663009458979;Medium;['User Account Management', 'Restrict Registry Permissions', 'Restrict File and Directory Permissions', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-362;T1486;Data Encrypted for Impact;impact; ['Linux', 'macOS', 'Windows'];1,83457659;3,375527107025267;1;6,192663009458979;Medium;['Behavior Prevention on Endpoint', 'Data Backup'];
Mode 1;DP-CC2;IT-Tech-363;T1485;Data Destruction;impact; ['Linux', 'macOS', 'Windows'];1,83457659;3,375527107025267;1;6,192663009458979;Medium;['Data Backup'];
Mode 1;DP-CC2;IT-Tech-364;T1484.001;Group Policy Modification;defense-evasion; ['Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Audit', 'User Account Management'];
Mode 1;DP-CC2;IT-Tech-365;T1484.001;Group Policy Modification;privilege-escalation; ['Windows'];1,83457659;3,484824300049639;1;6,393177081134204;Medium;['Audit', 'User Account Management'];
Mode 1;DP-CC2;IT-Tech-366;T1482;Domain Trust Discovery;discovery; ['Windows'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;['Audit', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-367;T1480;Execution Guardrails;defense-evasion; ['Linux', 'macOS', 'Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Do Not Mitigate'];
Mode 1;DP-CC2;IT-Tech-368;T1222;File and Directory Permissions Modification;defense-evasion; ['Linux', 'Windows', 'macOS'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Privileged Account Management', 'Restrict File and Directory Permissions'];
Mode 1;DP-CC2;IT-Tech-369;T1221;Template Injection;defense-evasion; ['Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Disable or Remove Feature or Program', 'User Training', 'Network Intrusion Prevention', 'Antivirus/Antimalware'];
Mode 1;DP-CC2;IT-Tech-370;T1220;XSL Script Processing;defense-evasion; ['Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-371;T1217;Browser Bookmark Discovery;discovery; ['Linux', 'Windows', 'macOS'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;[];
Mode 1;DP-CC2;IT-Tech-372;T1190;Exploit Public-Facing Application;initial-access; ['Linux', 'Windows', 'macOS', 'AWS', 'GCP', 'Azure', 'Network'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Update Software', 'Privileged Account Management', 'Network Segmentation', 'Exploit Protection', 'Vulnerability Scanning', 'Application Isolation and Sandboxing'];
Mode 1;DP-CC2;IT-Tech-373;T1210;Exploitation of Remote Services;lateral-movement; ['Linux', 'Windows', 'macOS'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Disable or Remove Feature or Program', 'Update Software', 'Privileged Account Management', 'Network Segmentation', 'Exploit Protection', 'Vulnerability Scanning', 'Threat Intelligence Program', 'Application Isolation and Sandboxing'];
Mode 1;DP-CC2;IT-Tech-374;T1203;Exploitation for Client Execution;execution; ['Linux', 'Windows', 'macOS'];2,068068156;2,971684530841249;1;6,145646147910586;Medium;['Application Isolation and Sandboxing', 'Exploit Protection'];
Mode 1;DP-CC2;IT-Tech-375;T1201;Password Policy Discovery;discovery; ['Windows', 'Linux', 'macOS'];2,83525473;1,2718567630252666;1;3,6060379032498764;Low;['Password Policies'];
Mode 1;DP-CC2;IT-Tech-376;T1213;Data from Information Repositories;collection; ['Linux', 'Windows', 'macOS', 'SaaS', 'Office 365'];2,83525473;0,40384257618401775;1;1,1449965743011217;Low;['Audit', 'User Account Management', 'User Training'];
Mode 1;DP-CC2;IT-Tech-377;T1195;Supply Chain Compromise;initial-access; ['Linux', 'Windows', 'macOS'];1,4372259;3,375527107025267;1;4,851394984368786;Low;['Update Software', 'Vulnerability Scanning'];
Mode 1;DP-CC2;IT-Tech-378;T1205;Traffic Signaling;defense-evasion; ['Linux', 'macOS', 'Windows', 'Network'];2,83525473;1,886581246549639;1;5,34893840280916;Low;['Disable or Remove Feature or Program', 'Filter Network Traffic'];
Mode 1;DP-CC2;IT-Tech-379;T1205;Traffic Signaling;persistence; ['Linux', 'macOS', 'Windows', 'Network'];2,83525473;0,5131397692083901;1;1,4548819577991963;Low;['Disable or Remove Feature or Program', 'Filter Network Traffic'];
Mode 1;DP-CC2;IT-Tech-380;T1205;Traffic Signaling;command-and-control; ['Linux', 'macOS', 'Windows', 'Network'];2,83525473;3,375527107025267;1;9,570479196436604;Medium;['Disable or Remove Feature or Program', 'Filter Network Traffic'];
Mode 1;DP-CC2;IT-Tech-381;T1197;BITS Jobs;defense-evasion; ['Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['User Account Management', 'Filter Network Traffic', 'Operating System Configuration'];
Mode 1;DP-CC2;IT-Tech-382;T1197;BITS Jobs;persistence; ['Windows'];1,83457659;0,5131397692083901;1;0,9413942079877153;Low;['User Account Management', 'Filter Network Traffic', 'Operating System Configuration'];
Mode 1;DP-CC2;IT-Tech-383;T1211;Exploitation for Defense Evasion;defense-evasion; ['Linux', 'Windows', 'macOS'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Threat Intelligence Program', 'Application Isolation and Sandboxing', 'Update Software', 'Exploit Protection'];
Mode 1;DP-CC2;IT-Tech-384;T1219;Remote Access Software;command-and-control; ['Linux', 'Windows', 'macOS'];2,83525473;3,375527107025267;1;9,570479196436604;Medium;['Network Intrusion Prevention', 'Filter Network Traffic', 'Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-385;T1216;Signed Script Proxy Execution;defense-evasion; ['Windows'];3,887042775;1,886581246549639;1;7,333222003851268;Medium;['Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-386;T1199;Trusted Relationship;initial-access; ['Linux', 'Windows', 'macOS', 'AWS', 'GCP', 'Azure', 'SaaS'];1,62014556;3,375527107025267;1;5,468845255106631;Low;['User Account Control', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-387;T1189;Drive-by Compromise;initial-access; ['Windows', 'Linux', 'macOS', 'SaaS'];2,068068156;3,375527107025267;1;6,980820119753758;Medium;['Restrict Web-Based Content', 'Update Software', 'Application Isolation and Sandboxing', 'Exploit Protection'];
Mode 1;DP-CC2;IT-Tech-388;T1212;Exploitation for Credential Access;credential-access; ['Linux', 'Windows', 'macOS'];3,887042775;0,9092698666840178;1;3,5343708658193242;Low;['Threat Intelligence Program', 'Application Isolation and Sandboxing', 'Update Software', 'Exploit Protection'];
Mode 1;DP-CC2;IT-Tech-389;T1218;Signed Binary Proxy Execution;defense-evasion; ['Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Disable or Remove Feature or Program', 'Exploit Protection', 'Privileged Account Management', 'Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-390;T1200;Hardware Additions;initial-access; ['Windows', 'Linux', 'macOS', 'Network'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Limit Access to Resource Over Network', 'Limit Hardware Installation'];
Mode 1;DP-CC2;IT-Tech-391;T1202;Indirect Command Execution;defense-evasion; ['Windows'];0,798928515;1,886581246549639;1;1,5072435537327518;Low;[];
Mode 1;DP-CC2;IT-Tech-392;T1207;Rogue Domain Controller;defense-evasion; ['Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;[];
Mode 1;DP-CC2;IT-Tech-393;T1204;User Execution;execution; ['Linux', 'Windows', 'macOS'];2,068068156;2,971684530841249;1;6,145646147910586;Medium;['Restrict Web-Based Content', 'Network Intrusion Prevention', 'User Training', 'Execution Prevention', 'Behavior Prevention on Endpoint'];
Mode 1;DP-CC2;IT-Tech-394;T1176;Browser Extensions;persistence; ['Linux', 'macOS', 'Windows'];1,338161748;0,5131397692083901;1;0,6866640105322159;Low;['Audit', 'Update Software', 'Limit Software Installation', 'User Training', 'Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-395;T1185;Browser Session Hijacking;collection; ['Windows'];0,900610326;0,40384257618401775;1;0,3637047941897681;Low;['User Account Management', 'User Training'];
Mode 1;DP-CC2;IT-Tech-396;T1187;Forced Authentication;credential-access; ['Windows'];2,068068156;0,9092698666840178;1;1,8804320564995822;Low;['Password Policies', 'Filter Network Traffic'];
Mode 1;DP-CC2;IT-Tech-397;T1135;Network Share Discovery;discovery; ['macOS', 'Windows', 'Linux'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;['Operating System Configuration'];
Mode 1;DP-CC2;IT-Tech-398;T1134;Access Token Manipulation;defense-evasion; ['Windows'];0,798928515;1,886581246549639;1;1,5072435537327518;Low;['User Account Management', 'Privileged Account Management'];
Mode 1;DP-CC2;IT-Tech-399;T1134;Access Token Manipulation;privilege-escalation; ['Windows'];0,798928515;3,484824300049639;1;2,784125503074572;Low;['User Account Management', 'Privileged Account Management'];
Mode 1;DP-CC2;IT-Tech-400;T1136;Create Account;persistence; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure AD', 'Azure', 'Office 365'];1,83457659;0,5131397692083901;1;0,9413942079877153;Low;['Multi-factor Authentication', 'Privileged Account Management', 'Operating System Configuration', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-401;T1137;Office Application Startup;persistence; ['Windows', 'Office 365'];2,83525473;0,5131397692083901;1;1,4548819577991963;Low;['Software Configuration', 'Disable or Remove Feature or Program', 'Update Software', 'Behavior Prevention on Endpoint'];
Mode 1;DP-CC2;IT-Tech-402;T1140;Deobfuscate/Decode Files or Information;defense-evasion; ['Windows', 'Linux', 'macOS'];1,338161748;1,886581246549639;1;2,524550858626884;Low;[];
Mode 1;DP-CC2;IT-Tech-403;T1133;External Remote Services;persistence; ['Windows', 'Linux'];1,62014556;0,5131397692083901;1;0,831361118742398;Low;['Limit Access to Resource Over Network', 'Disable or Remove Feature or Program', 'Multi-factor Authentication', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-404;T1133;External Remote Services;initial-access; ['Windows', 'Linux'];1,62014556;3,375527107025267;1;5,468845255106631;Low;['Limit Access to Resource Over Network', 'Disable or Remove Feature or Program', 'Multi-factor Authentication', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-405;T1132;Data Encoding;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;3,375527107025267;1;9,570479196436604;Medium;['Network Intrusion Prevention'];
Mode 1;DP-CC2;IT-Tech-406;T1129;Shared Modules;execution; ['Windows'];1,83457659;2,971684530841249;1;5,451782873146488;Low;['Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-407;T1127;Trusted Developer Utilities Proxy Execution;defense-evasion; ['Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Disable or Remove Feature or Program', 'Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-408;T1125;Video Capture;collection; ['Windows', 'macOS'];1,83457659;0,40384257618401775;1;0,7408801363124905;Low;[];
Mode 1;DP-CC2;IT-Tech-409;T1124;System Time Discovery;discovery; ['Windows'];2,83525473;1,2718567630252666;1;3,6060379032498764;Low;[];
Mode 1;DP-CC2;IT-Tech-410;T1123;Audio Capture;collection; ['Linux', 'macOS', 'Windows'];1,83457659;0,40384257618401775;1;0,7408801363124905;Low;[];
Mode 1;DP-CC2;IT-Tech-411;T1120;Peripheral Device Discovery;discovery; ['Windows', 'macOS'];2,83525473;1,2718567630252666;1;3,6060379032498764;Low;[];
Mode 1;DP-CC2;IT-Tech-412;T1119;Automated Collection;collection; ['Linux', 'macOS', 'Windows'];1,83457659;0,40384257618401775;1;0,7408801363124905;Low;['Remote Data Storage', 'Encrypt Sensitive Information'];
Mode 1;DP-CC2;IT-Tech-413;T1115;Clipboard Data;collection; ['Linux', 'Windows', 'macOS'];2,515145325;0,40384257618401775;1;1,0157227675251888;Low;[];
Mode 1;DP-CC2;IT-Tech-414;T1114;Email Collection;collection; ['Windows', 'Office 365'];1,83457659;0,40384257618401775;1;0,7408801363124905;Low;['Audit', 'Multi-factor Authentication', 'Encrypt Sensitive Information'];
Mode 1;DP-CC2;IT-Tech-415;T1113;Screen Capture;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,40384257618401775;1;1,0157227675251888;Low;[];
Mode 1;DP-CC2;IT-Tech-416;T1112;Modify Registry;defense-evasion; ['Windows'];2,83525473;1,886581246549639;1;5,34893840280916;Low;['Restrict Registry Permissions'];
Mode 1;DP-CC2;IT-Tech-417;T1111;Two-Factor Authentication Interception;credential-access; ['Linux', 'Windows', 'macOS'];0,798928515;0,9092698666840178;1;0,7264416243241102;Low;['User Training'];
Mode 1;DP-CC2;IT-Tech-418;T1110;Brute Force;credential-access; ['Linux', 'macOS', 'Windows', 'Office 365', 'Azure AD', 'SaaS', 'GCP', 'AWS', 'Azure'];1,83457659;0,9092698666840178;1;1,66812521141092;Low;['User Account Management', 'Password Policies', 'Multi-factor Authentication', 'Account Use Policies'];
Mode 1;DP-CC2;IT-Tech-419;T1106;Native API;execution; ['Windows', 'macOS', 'Linux'];1,83457659;2,971684530841249;1;5,451782873146488;Low;['Behavior Prevention on Endpoint', 'Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-420;T1105;Ingress Tool Transfer;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;3,375527107025267;1;9,570479196436604;Medium;['Network Intrusion Prevention'];
Mode 1;DP-CC2;IT-Tech-421;T1104;Multi-Stage Channels;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Network Intrusion Prevention'];
Mode 1;DP-CC2;IT-Tech-422;T1102;Web Service;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;3,375527107025267;1;9,570479196436604;Medium;['Network Intrusion Prevention', 'Restrict Web-Based Content'];
Mode 1;DP-CC2;IT-Tech-423;T1098;Account Manipulation;persistence; ['Windows', 'Office 365', 'Azure', 'GCP', 'Azure AD', 'AWS', 'Linux', 'macOS'];2,515145325;0,5131397692083901;1;1,2906210915960614;Low;['Multi-factor Authentication', 'Privileged Account Management', 'Operating System Configuration', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-424;T1095;Non-Application Layer Protocol;command-and-control; ['Windows', 'Linux', 'macOS', 'Network'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Network Intrusion Prevention', 'Filter Network Traffic', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-425;T1092;Communication Through Removable Media;command-and-control; ['Linux', 'macOS', 'Windows'];2,515145325;3,375527107025267;1;8,489941222645376;Medium;['Disable or Remove Feature or Program', 'Operating System Configuration'];
Mode 1;DP-CC2;IT-Tech-426;T1091;Replication Through Removable Media;lateral-movement; ['Windows'];1,83457659;3,375527107025267;1;6,192663009458979;Medium;['Disable or Remove Feature or Program', 'Limit Hardware Installation', 'Behavior Prevention on Endpoint'];
Mode 1;DP-CC2;IT-Tech-427;T1091;Replication Through Removable Media;initial-access; ['Windows'];1,83457659;3,375527107025267;1;6,192663009458979;Medium;['Disable or Remove Feature or Program', 'Limit Hardware Installation', 'Behavior Prevention on Endpoint'];
Mode 1;DP-CC2;IT-Tech-428;T1090;Proxy;command-and-control; ['Linux', 'macOS', 'Windows', 'Network'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Network Intrusion Prevention', 'Filter Network Traffic', 'SSL/TLS Inspection'];
Mode 1;DP-CC2;IT-Tech-429;T1087;Account Discovery;discovery; ['Linux', 'macOS', 'Windows', 'Office 365', 'Azure AD', 'AWS', 'GCP', 'Azure', 'SaaS'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;['Operating System Configuration'];
Mode 1;DP-CC2;IT-Tech-430;T1083;File and Directory Discovery;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;[];
Mode 1;DP-CC2;IT-Tech-431;T1082;System Information Discovery;discovery; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure'];2,068068156;1,2718567630252666;1;2,630286470605792;Low;[];
Mode 1;DP-CC2;IT-Tech-432;T1080;Taint Shared Content;lateral-movement; ['Windows'];0,764663856;3,375527107025267;1;2,5811435736904653;Low;['Exploit Protection', 'Restrict File and Directory Permissions', 'Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-433;T1078;Valid Accounts;defense-evasion; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'SaaS', 'Office 365', 'Azure AD'];1,04832948;1,886581246549639;1;1,9777587371731349;Low;['Password Policies', 'Privileged Account Management', 'User Training', 'Application Developer Guidance'];
Mode 1;DP-CC2;IT-Tech-434;T1078;Valid Accounts;persistence; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'SaaS', 'Office 365', 'Azure AD'];1,04832948;0,5131397692083901;1;0,5379395474215516;Low;['Password Policies', 'Privileged Account Management', 'User Training', 'Application Developer Guidance'];
Mode 1;DP-CC2;IT-Tech-435;T1078;Valid Accounts;privilege-escalation; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'SaaS', 'Office 365', 'Azure AD'];1,04832948;3,484824300049639;1;3,6532440463624023;Low;['Password Policies', 'Privileged Account Management', 'User Training', 'Application Developer Guidance'];
Mode 1;DP-CC2;IT-Tech-436;T1078;Valid Accounts;initial-access; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'SaaS', 'Office 365', 'Azure AD'];1,04832948;3,375527107025267;1;3,5386645768337024;Low;['Password Policies', 'Privileged Account Management', 'User Training', 'Application Developer Guidance'];
Mode 1;DP-CC2;IT-Tech-437;T1074;Data Staged;collection; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure'];2,515145325;0,40384257618401775;1;1,0157227675251888;Low;[];
Mode 1;DP-CC2;IT-Tech-438;T1072;Software Deployment Tools;execution; ['Linux', 'macOS', 'Windows'];1,62014556;2,971684530841249;1;4,814561498363132;Low;['Remote Data Storage', 'Update Software', 'Privileged Account Management', 'Active Directory Configuration', 'Network Segmentation', 'User Training', 'Password Policies', 'Multi-factor Authentication', 'User Account Management'];
Mode 1;DP-CC2;IT-Tech-439;T1072;Software Deployment Tools;lateral-movement; ['Linux', 'macOS', 'Windows'];1,62014556;3,375527107025267;1;5,468845255106631;Low;['Remote Data Storage', 'Update Software', 'Privileged Account Management', 'Active Directory Configuration', 'Network Segmentation', 'User Training', 'Password Policies', 'Multi-factor Authentication', 'User Account Management'];
Mode 1;DP-CC2;IT-Tech-440;T1071;Application Layer Protocol;command-and-control; ['Linux', 'macOS', 'Windows'];3,887042775;3,375527107025267;1;13,120818253179214;High;['Network Intrusion Prevention'];
Mode 1;DP-CC2;IT-Tech-441;T1070;Indicator Removal on Host;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;1,886581246549639;1;4,745026002491997;Low;['Remote Data Storage', 'Encrypt Sensitive Information', 'Restrict File and Directory Permissions'];
Mode 1;DP-CC2;IT-Tech-442;T1069;Permission Groups Discovery;discovery; ['Linux', 'macOS', 'Windows', 'Office 365', 'Azure AD', 'AWS', 'GCP', 'Azure', 'SaaS'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;[];
Mode 1;DP-CC2;IT-Tech-443;T1068;Exploitation for Privilege Escalation;privilege-escalation; ['Linux', 'macOS', 'Windows'];1,83457659;3,484824300049639;1;6,393177081134204;Medium;['Update Software', 'Exploit Protection', 'Threat Intelligence Program', 'Application Isolation and Sandboxing', 'Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-444;T1059;Command and Scripting Interpreter;execution; ['Linux', 'macOS', 'Windows', 'Network'];1,83457659;2,971684530841249;1;5,451782873146488;Low;['Disable or Remove Feature or Program', 'Code Signing', 'Privileged Account Management', 'Restrict Web-Based Content', 'Execution Prevention', 'Behavior Prevention on Endpoint', 'Antivirus/Antimalware'];
Mode 1;DP-CC2;IT-Tech-445;T1057;Process Discovery;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;[];
Mode 1;DP-CC2;IT-Tech-446;T1056;Input Capture;collection; ['Linux', 'macOS', 'Windows', 'Network'];1,338161748;0,40384257618401775;1;0,5404066876632284;Low;[];
Mode 1;DP-CC2;IT-Tech-447;T1056;Input Capture;credential-access; ['Linux', 'macOS', 'Windows', 'Network'];1,338161748;0,9092698666840178;1;1,2167501542056123;Low;[];
Mode 1;DP-CC2;IT-Tech-448;T1052;Exfiltration Over Physical Medium;exfiltration; ['Linux', 'macOS', 'Windows'];1,83457659;2,8700998165252667;1;5,265417934360549;Low;['Disable or Remove Feature or Program', 'Limit Hardware Installation', 'Data Loss Prevention'];
Mode 1;DP-CC2;IT-Tech-449;T1049;System Network Connections Discovery;discovery; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;[];
Mode 1;DP-CC2;IT-Tech-450;T1047;Windows Management Instrumentation;execution; ['Windows'];2,83525473;2,971684530841249;1;8,425482622135481;Medium;['User Account Management', 'Privileged Account Management', 'Behavior Prevention on Endpoint', 'Execution Prevention'];
Mode 1;DP-CC2;IT-Tech-451;T1046;Network Service Scanning;discovery; ['Linux', 'Windows', 'macOS', 'AWS', 'GCP', 'Azure'];2,83525473;1,2718567630252666;1;3,6060379032498764;Low;['Disable or Remove Feature or Program', 'Network Intrusion Prevention', 'Network Segmentation'];
Mode 1;DP-CC2;IT-Tech-452;T1041;Exfiltration Over C2 Channel;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;2,8700998165252667;1;11,156200755353362;Medium;['Network Intrusion Prevention', 'Exfiltration Over Command and Control Channel Mitigation', 'Data Loss Prevention'];
Mode 1;DP-CC2;IT-Tech-453;T1040;Network Sniffing;credential-access; ['Linux', 'macOS', 'Windows'];1,234707705;0,9092698666840178;1;1,1226825103190794;Low;['Multi-factor Authentication', 'Encrypt Sensitive Information'];
Mode 1;DP-CC2;IT-Tech-454;T1040;Network Sniffing;discovery; ['Linux', 'macOS', 'Windows'];1,234707705;1,2718567630252666;1;1,5703713449636558;Low;['Multi-factor Authentication', 'Encrypt Sensitive Information'];
Mode 1;DP-CC2;IT-Tech-455;T1039;Data from Network Shared Drive;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,40384257618401775;1;1,0157227675251888;Low;[];
Mode 1;DP-CC2;IT-Tech-456;T1033;System Owner/User Discovery;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;[];
Mode 1;DP-CC2;IT-Tech-457;T1030;Data Transfer Size Limits;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;2,8700998165252667;1;11,156200755353362;Medium;['Network Intrusion Prevention'];
Mode 1;DP-CC2;IT-Tech-458;T1029;Scheduled Transfer;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;2,8700998165252667;1;11,156200755353362;Medium;['Network Intrusion Prevention'];
Mode 1;DP-CC2;IT-Tech-459;T1027;Obfuscated Files or Information;defense-evasion; ['Linux', 'macOS', 'Windows'];2,83525473;1,886581246549639;1;5,34893840280916;Low;['Behavior Prevention on Endpoint', 'Antivirus/Antimalware'];
Mode 1;DP-CC2;IT-Tech-460;T1025;Data from Removable Media;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,40384257618401775;1;1,0157227675251888;Low;['Data Loss Prevention'];
Mode 1;DP-CC2;IT-Tech-461;T1021;Remote Services;lateral-movement; ['Linux', 'macOS', 'Windows'];3,887042775;3,375527107025267;1;13,120818253179214;High;['User Account Management', 'Multi-factor Authentication'];
